EvseId,Created,ExternalId,DurationSeconds,VolumeKwh,TariffCode,WholesaleCost
NULL,2016-02-03 22:28:38.1400000,1601771361,10726,4.4401,A2,1.3400
NL-GFX-ENL-GFX-RD00272-2,2022-05-03 15:00:54.0821969,NLGFX637871560864689307-a8c1b,30768,21.3700,A2,6.4100
NULL,2016-01-04 19:52:33.6566667,1512664207,9236,2.3100,A2,0.6900
NULL,2016-06-10 14:13:31.4900000,GFX-20160610124852.983,5083,5.1700,A2,1.5500
NL-GFX-ENL_GFX_A0017-1,2022-08-23 13:40:14.1760000,NLGFX637968244631713631-afbb9,34350,8.7200,A2,2.6200
NL-GFX-ENL-GFX-RD00265-1,2022-05-09 15:25:10.3790000,NLGFX637876748676316422-a3f99,31842,7.5700,A2,2.2700
NL-GFX-ENL-GFX-RD00265-1,2022-06-08 14:46:56.9900000,NLGFX637902682934478888-9c3e6,28124,3.5400,A2,1.0600
NL-GFX-EJLZ-J0034-1,2022-08-15 15:18:38.6510000,NLGFX637961383921433563-193d2,35136,9.7000,A2,2.9100
NL-GFX-ENL-GFX-RD00272-1,2022-04-20 14:17:51.3448507,NLGFX637860324733306144-b26b9,28598,8.0500,A2,2.4200
NULL,2016-04-04 08:50:28.1166667,895828,8087,3.0500,A2,0.9100
NL-GFX-ENL-GFX-RD00298-1,2022-08-02 11:22:56.6090000,NLGFX637950183103365791-dc322,17867,41.3800,A2,12.4100
NL-GFX-ENL-GFX-RD00275-1,2022-04-28 14:23:11.0362668,NLGFX637867238143417464-8eaa1,28777,23.9800,A2,7.1900
NL-GFX-EJLZ-J0034-1,2022-05-24 10:03:22.6270000,NLGFX637889666900143264-dc28c,16714,22.0700,A2,6.6200
NL-GFX-ENL-GFX-RD00265-1,2022-04-12 16:00:40.4274214,NLGFX637853702857638496-c5fdd,5755,13.9800,A2,4.1900
NL-GFX-ENL-GFX-RD00272-1,2022-08-10 14:35:20.4360000,NLGFX637957094628962944-9ec92,29457,6.0500,A2,1.8200
NL-GFX-ENL-GFX-RD00265-2,2022-08-04 16:01:44.0720000,NLGFX637951934076742478-376ce,32297,39.8500,A2,11.9600
NL-GFX-ENL_GFX_A0017-1,2022-05-20 14:08:46.3060000,NLGFX637886195203578799-1f1d5,33016,16.4200,A2,4.9300
NL-GFX-ENL-GFX-RD00274-1,2022-05-18 11:08:27.5100000,NLGFX637884517518228198-2573d,17155,0.0400,A2,0.0100
NL-GFX-ENL-GFX-RD00298-1,2022-08-09 14:28:58.2740000,NLGFX637956216597586621-0e8b1,30478,13.9700,A2,4.1900
NULL,2016-05-03 09:13:46.6733333,963355,31558,5.8300,A2,1.7500
NL-GFX-ENL-GFX-RD00298-2,2022-10-17 15:23:40.1490000,NLGFX638015785077739426-245cf,38512,6.8700,A2,2.0600
NL-GFX-ENL-GFX-RD00265-2,2022-07-15 14:10:14.2670000,NLGFX637934652660895799-bd30f,25748,23.6800,A2,7.1000
NL-GFX-ENL_GFX_A0017-2,2022-09-19 17:11:55.0950000,NLGFX637991935154661455-0a58c,10802,6.7500,A2,2.0300
NL-GFX-ENL-GFX-RD00272-1,2022-08-02 15:34:23.8630000,NLGFX637950210525302710-9ba81,30211,5.9900,A2,1.8000
NL-GFX-ENL-GFX-RD00274-2,2022-05-31 14:53:13.3160000,NLGFX637895893870022750-7f13a,16206,7.2100,A2,2.1600
NL-GFX-EJLZ-J0034-1,2022-05-30 10:28:15.7290000,NLGFX637894841312487280-92291,19165,18.5200,A2,5.5600
NULL,2016-07-13 14:53:04.7733333,GFX-20160713051737.534,34541,9.5600,A2,2.8700
NL-GFX-EJLZ-J0034-2,2022-05-16 11:43:10.1440000,NLGFX637882736699025050-3b36d,24531,7.5700,A2,2.2700
NL-GFX-ENL-GFX-RD00272-2,2022-09-19 15:17:53.3290000,NLGFX637991811229799349-4e86e,16351,33.9300,A2,10.1800
NULL,2016-03-03 18:29:59.1733333,832770,10313,7.8500,A2,2.3600
NL-GFX-ENL-GFX-RD00265-2,2022-09-13 15:29:11.6630000,NLGFX637986472342935532-7fa73,32517,11.8400,A2,3.5500
NL-GFX-ENL-GFX-RD00272-1,2022-09-07 10:49:22.6270000,NLGFX637981267847392753-7de8b,17777,44.3100,A2,13.2900
NL-GFX-ENL_GFX_A0017-2,2022-04-22 14:47:24.7384495,NLGFX637862054597461781-415e0,30195,56.3700,A2,16.9100
NULL,2016-03-03 18:30:40.8433333,821446,34726,8.9100,A2,2.6700
NL-GFX-ENL-GFX-RD00272-1,2022-09-07 12:25:53.5380000,NLGFX637981445945999960-0e155,5758,13.0000,A2,3.9000
NL-GFX-ENL-GFX-RD00274-1,2022-04-22 14:48:36.3201508,NLGFX637862089660881425-05266,26750,0.0300,A2,0.0100
NL-GFX-ENL-GFX-RD00298-1,2022-11-18 15:59:37.9340000,NLGFX638043512289911777-1a271,32749,23.3400,A2,7.0000
NULL,2016-07-28 14:40:28.2866667,GFX-20160728055933.060,31263,7.2400,A2,2.1700
NL-GFX-ENL-GFX-RD00298-2,2022-08-15 10:17:58.2640000,NLGFX637961399019270181-c3531,15576,19.7900,A2,5.9400
NL-GFX-ENL-GFX-RD00272-2,2022-10-05 15:16:15.8430000,NLGFX638005483253158715-c751a,31450,24.8500,A2,7.4600
NL-GFX-ENL_GFX_A0017-2,2022-10-21 14:07:15.4960000,NLGFX638019295923762781-796f5,28444,15.2400,A2,4.5700
NL-GFX-ENL_GFX_A0017-2,2022-05-23 17:38:46.4990000,NLGFX637888800009385066-c6577,44334,18.1500,A2,5.4500
NL-GFX-ENL-GFX-RD00265-2,2022-07-19 12:02:17.7360000,NLGFX637938078200178387-e3319,21117,3.2500,A2,0.9800
NL-GFX-ENL-GFX-RD00298-1,2022-10-10 10:30:10.6630000,NLGFX638009788262169985-1d9d9,15784,33.4200,A2,10.0300
NL-GFX-ENL-GFX-RD00265-1,2022-11-03 07:36:39.9530000,NLGFX638030565600013574-dfeaa,1240,1.3800,A2,0.4100
NL-GFX-ENL-GFX-RD00272-2,2022-05-16 15:37:24.7950000,NLGFX637882818419051991-9b400,30395,15.9300,A2,4.7800
NULL,2016-05-03 09:16:07.5233333,946581,23513,9.8101,A2,2.9500
NL-GFX-ENL-GFX-RD00265-2,2022-05-16 06:49:51.3730000,NLGFX637882762816722958-2e16b,4309,2.7300,A2,0.8200
NL-GFX-ENL-GFX-RD00298-1,2022-10-25 13:52:34.0830000,NLGFX638022722055273838-59bc8,30549,6.8800,A2,2.0600
NULL,2016-01-04 19:53:03.5300000,1512660123,33339,5.2900,A2,1.5900
NL-GFX-ENL-GFX-RD00298-2,2022-08-09 16:15:09.7830000,NLGFX637956228488874145-95c39,35660,45.8400,A2,13.7500
NL-GFX-ENL-GFX-RD00265-1,2022-05-24 14:07:28.3460000,NLGFX637889700148863320-a57ef,28032,21.1300,A2,6.3400
NULL,2016-02-03 22:28:36.5833333,1601772418,33714,9.5201,A2,2.8600
NL-GFX-ENL_GFX_A0017-2,2022-04-20 14:51:05.9784451,NLGFX637860296254933681-7208e,33451,32.6500,A2,9.8000
NL-GFX-ENL-GFX-RD00272-2,2022-10-10 15:06:42.2240000,NLGFX638009801314262636-66f6c,31069,8.8400,A2,2.6500
NL-GFX-ENL-GFX-RD00274-2,2022-06-03 11:53:49.6080000,NLGFX637898383736597168-b28a4,15655,3.8200,A2,1.1500
NL-GFX-ENL-GFX-RD00298-1,2022-05-27 14:53:54.4760000,NLGFX637892521913088449-91af6,7843,3.8400,A2,1.1500
NULL,2016-07-06 14:53:21.4400000,GFX-20160706054329.908,32994,8.9400,A2,2.6800
NULL,2016-05-03 09:15:48.4400000,950548,28760,9.3600,A2,2.8100
NULL,2016-06-24 10:42:33.1866667,GFX-20160624065922.427,13396,10.0200,A2,3.0100
NULL,2016-01-04 19:52:30.8733333,1512664256,42829,5.1600,A2,1.5500
NULL,2016-07-29 13:39:16.1033333,GFX-20160729102551.598,11614,0.6490,A2,0.2000
NL-GFX-ENL_GFX_A0017-2,2022-05-11 15:33:23.4470000,NLGFX637878476242370989-c84c4,32380,7.4800,A2,2.2400
NL-GFX-EJLZ-J0034-2,2022-06-08 16:17:48.7180000,NLGFX637902630356542483-61355,38843,8.6100,A2,2.5800
NULL,2016-01-04 19:51:25.1833333,1512673335,18909,1.2900,A2,0.3900
NULL,2016-01-04 19:52:03.8266667,1512669430,18936,6.6701,A2,2.0000
NL-GFX-EJLZ-J0034-1,2022-09-09 12:45:57.5200000,NLGFX637983005474501719-1239f,23786,7.1100,A2,2.1300
NL-GFX-ENL-GFX-RD00298-2,2022-04-12 15:51:43.8643031,NLGFX637853414968481904-5c085,34007,7.1400,A2,2.1400
NULL,2016-05-30 15:37:44.2966667,GFX-20160530051939.848,37083,9.2300,A2,2.7700
NL-GFX-ENL_GFX_A0017-2,2022-05-12 16:46:01.1480000,NLGFX637879311367481640-3cc97,39624,26.9300,A2,8.0800
NULL,2016-01-04 19:49:19.3333333,1512689314,33034,2.7001,A2,0.8100
NL-GFX-ENL-GFX-RD00272-1,2022-07-22 11:13:55.8280000,NLGFX637940666500759809-0261f,18585,18.0000,A2,5.4000
NL-GFX-ENL-GFX-RD00265-1,2022-08-10 15:47:56.2020000,NLGFX637957132947702475-23159,29981,21.6300,A2,6.4900
NL-GFX-ENL-GFX-RD00272-1,2022-10-20 16:09:04.8690000,NLGFX638018425228985151-99d19,36422,22.4900,A2,6.7500
NULL,2016-07-28 14:10:56.0366667,GFX-20160728052746.539,31398,9.2400,A2,2.7700
NL-GFX-ENL-GFX-RD00274-1,2022-07-19 14:35:52.4190000,NLGFX637938074288891354-b6590,30720,0.0200,A2,0.0100
NL-GFX-ENL-GFX-RD00298-1,2022-05-30 14:39:34.8370000,NLGFX637894869907026325-ecba7,31384,9.9000,A2,2.9700
NULL,2016-05-03 09:13:04.7733333,977562,3429,2.7201,A2,0.8200
NULL,2016-07-26 18:22:07.1433333,GFX-20160726145853.495,12201,7.4900,A2,2.2500
NL-GFX-ENL_GFX_A0017-2,2022-10-26 15:30:58.6980000,NLGFX638023787412687631-1a597,16285,15.9600,A2,4.7900
NL-GFX-ENL-GFX-RD00265-2,2022-06-16 16:03:47.0180000,NLGFX637909622127925623-76d7c,30014,13.6200,A2,4.0900
NL-GFX-ENL-GFX-RD00265-2,2022-06-16 06:29:45.9900000,NLGFX637909493738103089-670d5,8411,6.8200,A2,2.0500
NULL,2016-02-03 22:26:59.1433333,1601792826,32849,9.3501,A2,2.8100
NL-GFX-ENL-GFX-RD00272-1,2022-10-24 15:29:05.6690000,NLGFX638021866834781279-da30d,35461,18.6300,A2,5.5900
NULL,2016-07-22 14:07:30.8500000,GFX-20160722052705.631,31233,4.8200,A2,1.4500
NULL,2016-06-20 10:16:20.2300000,GFX-20160620061934.963,14209,9.5100,A2,2.8500
NULL,2016-05-26 14:28:41.9566667,GFX-20160526051001.302,33519,6.2500,A2,1.8800
NULL,2016-05-25 14:48:12.2900000,GFX-20160525060918.944,31132,9.4800,A2,2.8400
NL-GFX-ENL_GFX_A0017-1,2022-08-10 13:44:38.9220000,NLGFX637957065882855543-89551,29291,9.7500,A2,2.9300
NULL,2016-03-03 18:31:07.0566667,816547,31118,8.6500,A2,2.6000
NL-GFX-ENL-GFX-RD00265-2,2022-10-12 16:29:37.3340000,NLGFX638011504795678831-21b96,38498,40.3400,A2,12.1000
NULL,2016-06-30 17:46:03.8400000,GFX-20160630054216.220,43430,3.5000,A2,1.0500
NULL,2016-04-04 08:50:48.2733333,887061,23212,5.4100,A2,1.6200
NULL,2016-07-13 15:27:41.0166667,GFX-20160713055753.188,34203,5.6200,A2,1.6900
NL-GFX-ENL-GFX-RD00298-1,2022-10-31 17:13:42.9850000,NLGFX638028258674378749-bf616,7356,22.3000,A2,6.6900
NULL,2016-07-12 12:25:08.8466667,GFX-20160712110350.198,4887,4.2500,A2,1.2700
NULL,2016-05-03 09:16:03.9866667,929783,35089,9.6900,A2,2.9100
NL-GFX-ENL-GFX-RD00275-1,2022-04-14 11:14:39.3057414,NLGFX637855143766767262-660bc,17303,11.9800,A2,3.5900
NL-GFX-ENL-GFX-RD00298-2,2022-06-10 13:54:31.9910000,NLGFX637904486120376718-ab0c6,17460,3.4900,A2,1.0500
NL-GFX-EJLZ-J0034-1,2022-06-08 10:38:23.1930000,NLGFX637902633797135086-b1fb4,18135,12.4800,A2,3.7400
NL-GFX-ENL-GFX-RD00272-1,2022-07-12 14:04:56.6890000,NLGFX637932011337806586-addd8,30363,31.5900,A2,9.4800
NL-GFX-ENL-GFX-RD00265-2,2022-07-26 16:10:38.3440000,NLGFX637944064194627001-730d6,42219,58.3300,A2,17.5000
NL-GFX-ENL_GFX_A0017-2,2022-11-14 12:38:36.9100000,NLGFX638040038127510420-97b86,22516,8.4100,A2,2.5200
NL-GFX-EJLZ-J0034-2,2022-09-15 15:11:45.2140000,NLGFX637988192659772674-ad83d,32249,55.7700,A2,16.7300
NULL,2016-07-22 13:57:27.6733333,GFX-20160722113656.690,8442,2.3500,A2,0.7000
NL-GFX-ENL_GFX_A0017-2,2022-09-13 14:49:19.2170000,NLGFX637986433110824043-308c8,34048,28.5500,A2,8.5700
NULL,2016-07-14 14:18:54.4200000,GFX-20160714102245.048,14178,5.6900,A2,1.7100
NL-GFX-EJLZ-J0034-1,2022-09-13 10:35:02.0510000,NLGFX637986435661097506-8c181,18538,18.6500,A2,5.6000
NULL,2016-08-01 12:46:43.8366667,GFX-20160801060911.943,23860,19.3900,A2,5.8200
NULL,2016-02-03 22:37:46.4333333,1601738078,33484,6.6301,A2,1.9900
NL-GFX-EJLZ-J0034-2,2022-06-10 14:50:37.8430000,NLGFX637904387655597366-33280,30683,18.8000,A2,5.6400
NULL,2016-02-03 22:29:48.0600000,1601751092,18141,5.0600,A2,1.5200
NL-GFX-EJLZ-J0034-1,2022-04-20 10:04:40.6066764,NLGFX637860312673520694-649b0,14615,22.4700,A2,6.7400
NL-GFX-ENL-GFX-RD00272-2,2022-10-17 14:01:52.9190000,NLGFX638015968089798141-fb1a5,15303,29.0600,A2,8.7200
NL-GFX-ENL-GFX-RD00272-2,2022-04-26 16:19:14.9583118,NLGFX637865503972204525-44d47,36355,41.3200,A2,12.4000
NL-GFX-ENL-GFX-RD00272-2,2022-08-02 16:01:36.5180000,NLGFX637950188094846410-953a0,34081,28.0000,A2,8.4000
NL-GFX-ENL-GFX-RD00274-2,2022-05-25 17:05:07.0600000,NLGFX637890565407128989-5a473,38566,19.3700,A2,5.8100
NL-GFX-ENL-GFX-RD00272-1,2022-11-01 15:47:25.9940000,NLGFX638028834165714339-3d710,31029,35.8200,A2,10.7500
NL-GFX-ENL-GFX-RD00265-1,2022-05-02 14:54:10.6730074,NLGFX637870710780746103-4399f,28973,6.5400,A2,1.9600
NL-GFX-EJLZ-J0034-2,2022-04-15 13:28:22.9680143,NLGFX637856048073945127-252c1,21297,5.5700,A2,1.6700
NL-GFX-EJLZ-J0034-2,2022-08-01 14:55:15.2540000,NLGFX637949294931307488-dedb6,33022,16.2900,A2,4.8900
NL-GFX-ENL-GFX-RD00274-1,2022-10-20 14:47:54.8530000,NLGFX638018437607120370-be4dc,30315,0.0200,A2,0.0100
NL-GFX-ENL-GFX-RD00272-1,2022-10-12 17:06:14.0300000,NLGFX638011832521935526-28e30,7922,20.4700,A2,6.1400
NULL,2016-05-10 14:24:02.2033333,GFX-20160510054625.372,31052,6.2700,A2,1.8800
NL-GFX-ENL-GFX-RD00298-2,2022-10-13 14:15:47.5560000,NLGFX638012397699922660-ff6ae,27577,19.6100,A2,5.8800
NL-GFX-ENL-GFX-RD00265-2,2022-04-13 15:02:30.6129712,NLGFX637854423862631497-f7172,16564,25.2500,A2,7.5800
NULL,2016-02-03 22:29:59.7666667,1601748138,28735,2.7201,A2,0.8200
NL-GFX-ENL-GFX-RD00272-1,2022-10-13 15:04:54.6070000,NLGFX638012382134283365-62aae,32081,34.7500,A2,10.4300
NL-GFX-ENL-GFX-RD00298-2,2022-08-29 15:23:22.0080000,NLGFX637973503495552293-f8f92,33051,21.7200,A2,6.5200
NL-GFX-ENL_GFX_A0017-1,2022-05-12 16:26:50.4810000,NLGFX637879290187622821-a7a1b,40590,28.7100,A2,8.6100
NL-GFX-ENL_GFX_A0017-2,2022-10-14 13:57:48.1800000,NLGFX638013404575251764-60c3e,12213,12.2700,A2,3.6800
NL-GFX-ENL-GFX-RD00275-1,2022-05-11 16:26:10.7250000,NLGFX637878479036910342-09b49,35266,41.1200,A2,12.3400
NULL,2016-06-14 16:57:28.5733333,GFX-20160614054329.677,40444,3.8000,A2,1.1400
NL-GFX-ENL-GFX-RD00272-2,2022-07-15 14:35:02.9300000,NLGFX637934805619988618-d0a95,11941,0.9800,A2,0.2900
NL-GFX-ENL-GFX-RD00272-2,2022-10-11 10:34:46.2700000,NLGFX638010632932995925-508c6,17993,16.5200,A2,4.9600
NL-GFX-ENL-GFX-RD00298-1,2022-09-23 09:03:22.7990000,NLGFX637995094343945767-a96f5,11169,33.6100,A2,10.0800
NULL,2016-02-03 22:38:01.5300000,1601730190,33205,6.8401,A2,2.0500
NL-GFX-ENL_GFX_A0017-2,2022-11-03 13:10:44.8250000,NLGFX638030504134190892-84b54,27432,23.2000,A2,6.9600
NL-GFX-ENL-GFX-RD00298-1,2022-08-25 07:43:35.7640000,NLGFX637969999930972851-375c2,10222,29.3400,A2,8.8000
NL-GFX-ENL-GFX-RD00272-1,2022-08-23 15:27:12.1580000,NLGFX637968305238964714-992be,34708,8.5400,A2,2.5600
NL-GFX-ENL-GFX-RD00272-2,2022-08-03 15:17:36.5280000,NLGFX637951055327694610-5dceb,31123,14.9500,A2,4.4900
NL-GFX-EJLZ-J0034-2,2022-09-12 06:33:23.3860000,NLGFX637985558814705377-1b505,5325,3.7600,A2,1.1300
NL-GFX-EJLZ-J0034-2,2022-09-07 16:05:28.1980000,NLGFX637981538947734881-c35e9,9636,19.1200,A2,5.7400
NULL,2016-06-23 16:03:39.5366667,GFX-20160623054212.188,37290,5.6900,A2,1.7100
NULL,2016-06-28 14:15:39.9933333,GFX-20160628060024.635,29721,16.0600,A2,4.8200
NULL,2016-01-04 19:50:16.0800000,1512682932,27928,6.6600,A2,2.0000
NL-GFX-ENL-GFX-RD00272-1,2022-05-04 08:08:20.9362111,NLGFX637872415181055079-42cf1,6978,10.9500,A2,3.2900
NULL,2016-04-04 08:49:47.9166667,911927,18529,5.0901,A2,1.5300
NL-GFX-ENL-GFX-RD00272-1,2022-09-26 13:09:48.1200000,NLGFX637997906761634352-8a8b4,3912,11.5100,A2,3.4500
NULL,2016-02-03 22:29:24.2266667,1601756977,36617,9.5201,A2,2.8600
NL-GFX-ENL-GFX-RD00275-1,2022-04-26 14:01:25.5849194,NLGFX637865507952545439-c3202,27690,22.4900,A2,6.7500
NL-GFX-EJLZ-J0034-2,2022-04-13 17:04:41.5127621,NLGFX637854287363309003-713c6,37545,20.1200,A2,6.0400
NL-GFX-ENL-GFX-RD00274-1,2022-07-26 15:37:12.6780000,NLGFX637944139550882735-74ab8,32675,0.0300,A2,0.0100
NL-GFX-ENL-GFX-RD00298-1,2022-05-12 09:49:37.2860000,NLGFX637879334712541706-4cfa4,12306,24.4600,A2,7.3400
NULL,2016-05-18 18:17:46.7000000,GFX-20160518152245.762,10503,2.4410,A2,0.7400
NL-GFX-ENL-GFX-RD00298-2,2022-04-19 13:39:51.0096241,NLGFX637859473004735574-b5949,25089,3.8900,A2,1.1700
NULL,2016-06-02 13:50:56.2433333,GFX-20160602052130.603,30569,8.5700,A2,2.5700
NL-GFX-ENL_GFX_A0017-2,2022-07-27 13:02:52.3320000,NLGFX637944982745056020-fc9b4,25508,8.4300,A2,2.5300
NL-GFX-ENL-GFX-RD00272-1,2022-06-09 12:48:12.6480000,NLGFX637903527673482181-5a106,22926,6.7500,A2,2.0300
NL-GFX-ENL-GFX-RD00265-1,2022-10-19 14:48:32.8960000,NLGFX638017589417644845-5dc37,28772,9.8200,A2,2.9500
NL-GFX-ENL-GFX-RD00265-2,2022-05-18 10:48:51.8200000,NLGFX637884530251408682-ffbbe,14706,6.3000,A2,1.8900
NULL,2016-04-04 08:50:52.6100000,885815,17633,8.5400,A2,2.5600
NL-GFX-ENL-GFX-RD00274-2,2022-05-31 10:11:41.1390000,NLGFX637895782615880014-dfdad,10440,20.6300,A2,6.1900
NL-GFX-ENL-GFX-RD00272-2,2022-04-21 14:39:21.7964855,NLGFX637861181691682669-57a3b,30593,19.6700,A2,5.9000
NULL,2016-04-04 08:51:56.0000000,865973,23883,7.1000,A2,2.1300
NULL,2016-05-03 09:15:41.7500000,953169,34855,9.1801,A2,2.7600
NL-GFX-EJLZ-J0034-2,2022-04-19 15:35:43.6262135,NLGFX637859473194088474-0c42e,32024,6.1500,A2,1.8500
NL-GFX-ENL-GFX-RD00298-2,2022-09-19 15:30:04.6600000,NLGFX637991619862596489-ccec7,36219,22.0900,A2,6.6300
NL-GFX-ENL-GFX-RD00265-2,2022-09-28 14:17:10.3200000,NLGFX637999397077388361-49707,31721,20.8900,A2,6.2700
NL-GFX-EJLZ-J0034-2,2022-08-30 13:54:04.3730000,NLGFX637974339029147638-173b2,30540,5.1500,A2,1.5500
NL-GFX-ENL-GFX-RD00272-1,2022-10-11 15:30:05.3280000,NLGFX638010658353917462-c1376,33170,25.5200,A2,7.6600
NULL,2016-07-28 10:06:16.7600000,GFX-20160728042352.903,20552,6.3600,A2,1.9100
NL-GFX-ENL-GFX-RD00274-2,2022-06-14 14:49:49.4360000,NLGFX637907808026587111-f5c90,34185,31.7300,A2,9.5200
NULL,2016-01-04 19:48:57.9933333,1512693379,14797,4.2000,A2,1.2600
NULL,2016-02-03 22:28:49.2300000,1601769710,24709,5.5800,A2,1.6700
NL-GFX-ENL-GFX-RD00265-1,2022-10-21 13:40:57.1210000,NLGFX638019319193754541-5e970,24538,9.8100,A2,2.9400
NULL,2016-04-04 08:51:08.7133333,878434,36326,2.7001,A2,0.8100
NL-GFX-ENL-GFX-RD00265-2,2022-10-18 15:31:45.8350000,NLGFX638016692559948510-cd76e,34651,20.4000,A2,6.1200
NL-GFX-ENL-GFX-RD00274-2,2022-06-13 13:49:37.3570000,NLGFX637906942868225759-b5026,30689,28.9000,A2,8.6700
NL-GFX-ENL-GFX-RD00265-2,2022-04-25 16:20:17.2062573,NLGFX637864803020047469-34501,20115,6.4200,A2,1.9300
NL-GFX-ENL_GFX_A0017-2,2022-04-28 15:19:21.3126594,NLGFX637867222404708403-c3a38,33721,5.9000,A2,1.7700
NL-GFX-ENL-GFX-RD00265-2,2022-10-28 14:09:42.6720000,NLGFX638025376680848411-50df0,25314,20.3900,A2,6.1200
NULL,2016-03-03 18:31:29.2266667,809572,34181,6.3500,A2,1.9000
NL-GFX-ENL-GFX-RD00272-2,2022-06-07 14:48:32.4000000,NLGFX637901766956917077-d8bb0,33415,29.2900,A2,8.7900
NL-GFX-ENL-GFX-RD00298-1,2022-06-10 14:40:07.4420000,NLGFX637904599219829681-a9d8c,8886,2.8100,A2,0.8400
NL-GFX-ENL-GFX-RD00265-2,2022-08-11 14:02:55.9790000,NLGFX637957941135688444-00164,29262,44.5700,A2,13.3700
NULL,2016-06-01 05:42:05.5733333,GFX-20160601050234.057,2374,1.4600,A2,0.4400
NL-GFX-ENL_GFX_A0017-2,2022-10-06 17:15:25.4000000,NLGFX638006499449134692-cac78,23378,21.4200,A2,6.4300
NULL,2016-06-02 17:44:50.6333333,GFX-20160602150613.524,9520,6.5900,A2,1.9800
NULL,2016-03-03 18:29:08.4300000,847384-v1-9b9ff9e3a37e44368b6f9f791f883e3b,28574,7.5701,A2,2.2700
NL-GFX-ENL_GFX_A0017-2,2022-10-12 17:46:55.2480000,NLGFX638011821986564388-a99ef,11429,10.2800,A2,3.0800
NULL,2016-05-25 14:26:17.3300000,GFX-20160525051451.825,33083,6.2000,A2,1.8600
NL-GFX-ENL-GFX-RD00298-1,2022-06-15 14:05:30.4940000,NLGFX637908724180801667-ae8b5,26312,7.0300,A2,2.1100
NL-GFX-ENL-GFX-RD00274-1,2022-08-25 10:31:19.7030000,NLGFX637970035848112814-72c7f,16695,0.0200,A2,0.0100
NL-GFX-ENL-GFX-RD00272-1,2022-06-08 11:55:12.7880000,NLGFX637902637400869856-e0da1,22365,6.0900,A2,1.8300
NL-GFX-ENL_GFX_A0017-1,2022-05-04 06:57:55.8496356,NLGFX637872360140395666-6a735,8264,8.6400,A2,2.5900
NL-GFX-EJLZ-J0034-1,2022-05-23 11:02:27.7360000,NLGFX637888815737914583-afc35,18974,20.3000,A2,6.0900
NULL,2016-03-03 18:31:05.4166667,816607-v1-3bf95103e4b14c6c8066637ea82815c1,31975,6.7400,A2,2.0200
NL-GFX-ENL-GFX-RD00298-2,2022-10-12 15:31:53.9470000,NLGFX638011487496181129-175fe,36765,8.0500,A2,2.4200
NULL,2016-06-06 09:32:08.4833333,GFX-20160606062719.580,11091,11.0700,A2,3.3200
NL-GFX-ENL_GFX_A0017-2,2022-09-26 15:12:53.4190000,NLGFX637997647916441554-871be,37192,11.7600,A2,3.5300
NULL,2016-02-03 22:29:25.6466667,1601755538,11163,3.0400,A2,0.9100
NULL,2016-02-03 22:30:03.0366667,1601742782,14647,3.4801,A2,1.0500
NULL,2016-05-03 09:14:02.1966667,960745,16561,6.7000,A2,2.0100
NULL,2016-03-03 18:29:55.3366667,833879,27294,5.1301,A2,1.5400
NL-GFX-ENL-GFX-RD00298-1,2022-08-04 15:55:41.2650000,NLGFX637951924690517586-d9523,32873,3.3600,A2,1.0100
NL-GFX-ENL-GFX-RD00265-2,2022-11-03 07:44:10.7630000,NLGFX638030553476016992-8f920,2902,3.3300,A2,1.0000
NL-GFX-ENL-GFX-RD00298-2,2022-04-25 15:36:56.5384294,NLGFX637864669115415758-22616,30906,41.7400,A2,12.5200
NL-GFX-ENL-GFX-RD00298-2,2022-07-29 15:14:28.3790000,NLGFX637946701173342141-d08e1,34352,57.3700,A2,17.2100
NL-GFX-ENL_GFX_A0017-2,2022-08-31 14:20:47.1980000,NLGFX637975186007294890-48548,33846,11.2300,A2,3.3700
NL-GFX-ENL-GFX-RD00298-1,2022-09-29 14:43:14.7960000,NLGFX638000247131418265-78010,34683,32.3500,A2,9.7100
NL-GFX-EJLZ-J0034-1,2022-09-05 06:32:35.3170000,NLGFX637979508914410942-2fdef,5466,1.1700,A2,0.3500
NL-GFX-ENL_GFX_A0017-1,2022-04-19 12:35:05.0836731,NLGFX637859436248966333-7d4bb,24880,12.8600,A2,3.8600
NL-GFX-ENL_GFX_A0017-1,2022-04-13 12:24:24.9668960,NLGFX637854212212232730-d21ee,28254,20.6600,A2,6.2000
NULL,2016-03-03 18:31:10.6533333,814871,31452,4.9100,A2,1.4700
NL-GFX-ENL-GFX-RD00272-2,2022-08-22 10:13:13.9840000,NLGFX637967476454894586-28591,12348,2.1100,A2,0.6300
NL-GFX-ENL-GFX-RD00274-1,2022-06-02 12:15:25.0470000,NLGFX637897450955453688-67b31,23828,0.0400,A2,0.0100
NULL,2016-05-24 12:42:41.3400000,GFX-20160524041933.604,30186,8.0890,A2,2.4300
NL-GFX-ENL-GFX-RD00274-2,2022-08-04 14:10:57.3600000,NLGFX637951891793504693-32a60,29877,5.4900,A2,1.6500
NL-GFX-ENL_GFX_A0017-1,2022-07-14 16:35:15.4730000,NLGFX637933699155349035-f79ed,43399,21.6000,A2,6.4800
NULL,2016-05-13 13:41:18.7600000,GFX-20160513052003.861,30073,7.4800,A2,2.2400
NULL,2016-04-04 08:50:42.6566667,890674,32819,8.0101,A2,2.4100
NL-GFX-ENL-GFX-RD00272-2,2022-04-13 15:07:06.9073406,NLGFX637854239876898128-e63ec,35240,6.6300,A2,1.9900
